id,ACTIONS_CRM_CONTACTS_sum,ACTIONS_CRM_COMPANIES_sum,ACTIONS_CRM_DEALS_sum,ACTIONS_EMAIL_sum,USERS_CRM_CONTACTS_sum,USERS_CRM_COMPANIES_sum,USERS_CRM_DEALS_sum,USERS_EMAIL_sum,WHEN_TIMESTAMP_nunique,WHEN_TIMESTAMP_min,WHEN_TIMESTAMP_max,activity_span_days,recency_days,total_actions,ALEXA_RANK,EMPLOYEE_RANGE,INDUSTRY,is_customer
4203,1,0,1,0,1,0,1,0,1,2019-08-12,2019-08-12,0,350,2,6577598.0,26 to 50,,0
4204,4,0,0,0,1,0,0,0,1,2020-02-24,2020-02-24,0,154,4,4795283.0,1001 to 10000,,0
4205,0,0,0,0,0,0,0,0,1,2020-02-17,2020-02-17,0,161,0,16000001.0,26 to 50,,0
4206,0,0,0,0,0,0,0,0,2,2020-06-15,2020-07-06,21,21,0,7583343.0,2 to 5,,0
4207,0,0,0,0,0,0,0,0,2,2020-05-18,2020-07-20,63,7,0,16000001.0,1,COMPUTER_SOFTWARE,0
4208,0,0,0,0,0,0,0,0,2,2020-04-13,2020-04-27,14,91,0,16000001.0,1001 to 10000,,0
4209,2212,4777,1560,62,112,109,117,11,68,2019-01-14,2020-07-20,553,7,8611,16000001.0,11 to 25,,0
4210,254,100,46,0,18,14,7,0,40,2019-07-29,2020-07-27,364,0,400,16000001.0,1,,0
4211,0,0,0,0,0,0,0,0,2,2020-03-09,2020-04-13,35,105,0,16000001.0,1,,0
4212,4,2,0,0,2,1,0,0,3,2019-08-26,2019-09-30,35,301,6,16000001.0,26 to 50,,0
4213,1,0,0,0,1,0,0,0,2,2019-08-05,2020-01-27,175,182,1,16000001.0,1,,0
4214,0,0,0,0,0,0,0,0,3,2019-02-04,2019-06-03,119,420,0,16000001.0,1,HUMAN_RESOURCES,0
4215,2,0,0,0,1,0,0,0,1,2020-04-06,2020-04-06,0,112,2,16000001.0,,,0
4216,0,0,0,0,0,0,0,0,1,2020-03-23,2020-03-23,0,126,0,16000001.0,6 to 10,,0
4219,117,0,0,0,3,0,0,0,11,2019-09-02,2020-02-24,175,154,117,1832462.0,2 to 5,Advertising & Marketing Services,0
4220,11,0,4,0,2,0,1,0,3,2019-08-05,2020-02-10,189,168,15,16000001.0,1,,0
4221,0,0,0,0,0,0,0,0,3,2019-03-25,2019-10-28,217,273,0,16000001.0,2 to 5,,0
4222,24,7,23,3,4,1,5,1,9,2020-04-06,2020-06-22,77,35,57,16000001.0,6 to 10,,0
4223,0,0,0,0,0,0,0,0,3,2019-06-03,2019-09-30,119,301,0,16000001.0,,,0
4224,131,0,47,1,4,0,4,1,5,2020-04-06,2020-05-04,28,84,179,16000001.0,2 to 5,,0
4225,0,0,0,0,0,0,0,0,1,2019-11-18,2019-11-18,0,252,0,16000001.0,,,0
4226,0,0,0,0,0,0,0,0,1,2020-04-06,2020-04-06,0,112,0,16000001.0,6 to 10,,0
4227,0,0,0,0,0,0,0,0,1,2019-10-07,2019-10-07,0,294,0,16000001.0,2 to 5,,0
4228,6109,141,922,0,190,32,106,0,57,2019-02-25,2020-07-27,518,0,7172,16000001.0,6 to 10,MACHINERY,0
4229,30,9,54,0,7,4,16,0,12,2020-05-04,2020-07-27,84,0,93,1864326.0,2 to 5,,0
4230,3,0,0,0,2,0,0,0,4,2019-05-27,2019-06-24,28,399,3,12201.0,11 to 25,Manufacturing,0
4233,0,0,0,0,0,0,0,0,1,2020-05-25,2020-05-25,0,63,0,6416942.0,6 to 10,,0
4234,0,0,0,0,0,0,0,0,3,2019-01-28,2019-05-20,112,434,0,4035608.0,26 to 50,CHEMICALS,0
4235,0,0,0,0,0,0,0,0,5,2019-02-11,2019-09-09,210,322,0,16000001.0,26 to 50,,0
4236,0,0,0,0,0,0,0,0,1,2020-04-06,2020-04-06,0,112,0,4274.0,1001 to 10000,Non-Profit/Educational Institution,0
4237,115,11,0,0,18,3,0,0,26,2019-06-10,2020-07-06,392,21,126,16000001.0,1001 to 10000,COMPUTER_SOFTWARE,0
4241,64,7,1,0,2,2,1,0,15,2019-09-30,2020-04-20,203,98,72,16000001.0,26 to 50,ACCOUNTING,0
4245,0,0,0,0,0,0,0,0,1,2020-04-27,2020-04-27,0,91,0,16000001.0,11 to 25,,0
4248,1,0,0,0,1,0,0,0,1,2020-04-20,2020-04-20,0,98,1,6119233.0,2 to 5,,0
4251,7,1,0,0,1,1,0,0,1,2019-03-18,2019-03-18,0,497,8,16000001.0,6 to 10,COMPUTER_SOFTWARE,0
4252,0,0,0,0,0,0,0,0,1,2020-05-18,2020-05-18,0,70,0,210601.0,26 to 50,COMPUTER_SOFTWARE,0
4253,30,1,0,0,6,1,0,0,7,2020-05-18,2020-07-27,70,0,31,1518920.0,26 to 50,COMPUTER_SOFTWARE,0
4254,379,30,0,25,42,9,0,11,16,2020-03-02,2020-07-20,140,7,434,16000001.0,2 to 5,Business Consulting,0
4255,7,0,0,0,1,0,0,0,1,2020-01-06,2020-01-06,0,203,7,16000001.0,1,,0
4256,0,0,0,0,0,0,0,0,5,2019-03-11,2019-10-07,210,294,0,7720112.0,6 to 10,,0
4257,2,0,0,0,1,0,0,0,2,2020-04-13,2020-06-01,49,56,2,16000001.0,26 to 50,,0
4258,1,0,0,0,1,0,0,0,1,2019-09-23,2019-09-23,0,308,1,16000001.0,6 to 10,TRANSPORTATION_TRUCKING_RAILROAD,0
4259,388,22,0,0,16,5,0,0,16,2020-01-27,2020-06-15,140,42,410,6854509.0,,,0
4260,2,0,0,0,1,0,0,0,2,2019-08-05,2020-02-24,203,154,2,16000001.0,6 to 10,,0
4262,5,1,0,0,3,1,0,0,15,2019-12-30,2020-07-27,210,0,6,16000001.0,2 to 5,,0
4263,0,0,0,0,0,0,0,0,4,2020-06-15,2020-07-06,21,21,0,16000001.0,2 to 5,,0
4264,5,0,0,0,1,0,0,0,1,2019-08-26,2019-08-26,0,336,5,16000001.0,26 to 50,,0
4265,0,0,0,0,0,0,0,0,1,2020-02-03,2020-02-03,0,175,0,307720.0,201 to 1000,CONSUMER_ELECTRONICS,0
4266,22,3,0,0,6,1,0,0,5,2020-06-15,2020-07-27,42,0,25,16000001.0,2 to 5,,0
4267,3,0,0,0,1,0,0,0,2,2020-05-11,2020-06-01,21,56,3,16000001.0,2 to 5,,0
4269,0,0,0,0,0,0,0,0,1,2020-02-10,2020-02-10,0,168,0,16000001.0,,,0
4270,1,0,0,0,1,0,0,0,1,2019-09-30,2019-09-30,0,301,1,16000001.0,,,0
4271,2,1,0,0,1,1,0,0,3,2019-08-19,2019-09-30,42,301,3,16000001.0,51 to 200,,0
4272,0,0,0,0,0,0,0,0,2,2020-02-17,2020-02-24,7,154,0,1375242.0,26 to 50,,0
4273,0,0,0,0,0,0,0,0,1,2019-08-19,2019-08-19,0,343,0,16000001.0,51 to 200,ENVIRONMENTAL_SERVICES,0
4274,0,0,2,0,0,0,1,0,1,2020-07-20,2020-07-20,0,7,2,16000001.0,6 to 10,,0
4275,0,0,0,0,0,0,0,0,1,2019-11-11,2019-11-11,0,259,0,2367225.0,6 to 10,,0
4281,0,0,0,0,0,0,0,0,1,2019-10-28,2019-10-28,0,273,0,,1001 to 10000,,0
4286,24,0,0,0,1,0,0,0,3,2019-03-25,2020-02-24,336,154,24,16000001.0,2 to 5,,0
4287,0,0,0,0,0,0,0,0,1,2020-06-29,2020-06-29,0,28,0,72426.0,26 to 50,,0
4288,0,0,0,0,0,0,0,0,1,2019-04-29,2019-04-29,0,455,0,2549154.0,26 to 50,CONSUMER_SERVICES,0
4290,0,0,0,0,0,0,0,0,1,2020-07-20,2020-07-20,0,7,0,16000001.0,26 to 50,,0
4291,0,0,0,0,0,0,0,0,1,2019-08-19,2019-08-19,0,343,0,16000001.0,1,,0
4292,0,0,0,0,0,0,0,0,3,2019-02-25,2019-08-26,182,336,0,706470.0,1001 to 10000,FINANCIAL_SERVICES,0
4293,0,0,0,0,0,0,0,0,1,2020-04-13,2020-04-13,0,105,0,91785.0,201 to 1000,EDUCATION_MANAGEMENT,0
4294,0,0,0,0,0,0,0,0,3,2019-02-25,2019-09-16,203,315,0,16000001.0,,,0
4296,0,0,0,0,0,0,0,0,2,2020-03-30,2020-04-06,7,112,0,302178.0,26 to 50,PUBLISHING,0
4297,0,0,0,0,0,0,0,0,1,2020-04-13,2020-04-13,0,105,0,16000001.0,2 to 5,,0
4299,14,17,0,0,1,1,0,0,1,2019-05-13,2019-05-13,0,441,31,16000001.0,26 to 50,,0
4301,1,0,0,0,1,0,0,0,1,2020-02-03,2020-02-03,0,175,1,16000001.0,1,,0
4302,38,16,0,0,6,4,0,0,17,2019-12-09,2020-07-20,224,7,54,16000001.0,,,0
4303,0,0,0,0,0,0,0,0,2,2019-02-18,2019-12-02,287,238,0,16000001.0,2 to 5,,0
4304,0,0,0,0,0,0,0,0,2,2019-05-13,2019-06-10,28,413,0,16000001.0,26 to 50,,0
4305,0,0,0,0,0,0,0,0,1,2020-06-01,2020-06-01,0,56,0,5833188.0,26 to 50,RELIGIOUS_INSTITUTIONS,0
4307,0,0,0,0,0,0,0,0,1,2019-11-25,2019-11-25,0,245,0,16000001.0,2 to 5,,0
4309,0,0,0,0,0,0,0,0,10,2019-07-08,2020-05-11,308,77,0,16000001.0,2 to 5,,0
4310,0,0,0,0,0,0,0,0,3,2019-05-27,2019-09-23,119,308,0,,1,,0
4312,28,2,45,0,4,2,4,0,6,2019-02-04,2019-04-22,77,462,75,16000001.0,6 to 10,,0
4315,1144,53,97,1,16,3,12,1,15,2019-11-18,2020-07-13,238,14,1295,4741618.0,2 to 5,,0
4316,1,0,0,0,1,0,0,0,3,2019-06-24,2020-01-20,210,189,1,16000001.0,6 to 10,,0
4318,0,0,0,0,0,0,0,0,1,2019-07-08,2019-07-08,0,385,0,861548.0,2 to 5,,0
4320,0,0,0,0,0,0,0,0,1,2020-01-27,2020-01-27,0,182,0,715041.0,26 to 50,ELECTRICAL_ELECTRONIC_MANUFACTURING,0
4321,1,0,0,0,1,0,0,0,1,2019-09-09,2019-09-09,0,322,1,16000001.0,26 to 50,,0
4322,0,0,0,0,0,0,0,0,1,2020-01-27,2020-01-27,0,182,0,16000001.0,2 to 5,,0
4324,0,0,0,0,0,0,0,0,2,2020-03-09,2020-03-16,7,133,0,16000001.0,26 to 50,PHOTOGRAPHY,0
4325,28,13,37,0,1,1,2,0,2,2020-02-17,2020-02-24,7,154,78,16000001.0,11 to 25,,0
4326,0,0,0,0,0,0,0,0,1,2019-11-11,2019-11-11,0,259,0,,1001 to 10000,COMPUTER_SOFTWARE,0
4328,5,2,1,0,4,2,1,0,6,2019-07-01,2020-04-13,287,105,8,16000001.0,1,,0
4330,6,12,2,0,3,3,1,0,1,2019-04-15,2019-04-15,0,469,20,16000001.0,6 to 10,,0
4331,1,0,0,0,1,0,0,0,1,2019-07-29,2019-07-29,0,364,1,3315629.0,26 to 50,,0
4332,0,0,0,0,0,0,0,0,9,2019-03-04,2019-12-30,301,210,0,462673.0,6 to 10,COMPUTER_SOFTWARE,0
4333,90,45,0,0,2,2,0,0,2,2020-07-06,2020-07-13,7,14,135,16000001.0,1,,0
4334,0,0,0,0,0,0,0,0,2,2019-04-29,2019-06-03,35,420,0,6697295.0,2 to 5,,0
4336,0,0,0,0,0,0,0,0,2,2020-07-13,2020-07-27,14,0,0,16000001.0,1,,0
4337,0,0,0,0,0,0,0,0,3,2020-07-13,2020-07-27,14,0,0,16000001.0,6 to 10,,0
4339,0,0,0,0,0,0,0,0,2,2019-05-13,2019-11-11,182,259,0,16000001.0,2 to 5,,0
4340,3,0,0,0,1,0,0,0,4,2019-08-19,2020-02-17,182,161,3,16000001.0,6 to 10,,0
4342,0,0,0,0,0,0,0,0,2,2019-08-26,2019-09-02,7,329,0,16000001.0,51 to 200,COMPUTER_SOFTWARE,0
4343,0,0,0,0,0,0,0,0,2,2019-09-30,2019-10-07,7,294,0,16000001.0,2 to 5,,0
4345,0,0,0,0,0,0,0,0,1,2020-06-01,2020-06-01,0,56,0,16000001.0,26 to 50,,0
4346,6163,498,177,0,65,36,36,0,51,2019-01-28,2020-07-06,525,21,6838,1484985.0,2 to 5,,0
4348,1,0,0,0,1,0,0,0,4,2019-02-25,2019-03-18,21,497,1,16000001.0,2 to 5,,0
4353,0,0,0,0,0,0,0,0,5,2019-05-13,2020-04-06,329,112,0,602865.0,201 to 1000,,0
4355,0,0,0,0,0,0,0,0,1,2019-02-25,2019-02-25,0,518,0,16000001.0,11 to 25,,0
4356,32,1,0,0,2,1,0,0,2,2019-10-07,2020-05-25,231,63,33,16000001.0,2 to 5,,0
4357,2,0,0,0,1,0,0,0,1,2020-06-08,2020-06-08,0,49,2,16000001.0,,,0
4358,0,0,0,0,0,0,0,0,18,2019-12-30,2020-05-25,147,63,0,16000001.0,,,0
4362,8,4,0,0,1,1,0,0,4,2019-06-24,2020-02-03,224,175,12,16000001.0,1,,0
4363,65,96,24,0,8,7,2,0,6,2020-06-01,2020-07-27,56,0,185,16000001.0,201 to 1000,FOOD_BEVERAGES,0
4364,0,0,0,0,0,0,0,0,6,2019-06-17,2020-02-10,238,168,0,69738.0,201 to 1000,HIGHER_EDUCATION,0
4367,3,0,0,0,1,0,0,0,2,2019-08-12,2020-02-10,182,168,3,16000001.0,1,MARKETING_AND_ADVERTISING,0
4369,4,2,1,0,3,2,1,0,3,2019-10-21,2019-11-04,14,266,7,16000001.0,2 to 5,,0
4370,0,0,0,0,0,0,0,0,2,2020-03-30,2020-04-06,7,112,0,10722554.0,26 to 50,E_LEARNING,0
4372,256,4,11,0,6,2,4,0,6,2020-05-11,2020-06-29,49,28,271,16000001.0,2 to 5,,0
4374,0,0,0,0,0,0,0,0,1,2019-12-30,2019-12-30,0,210,0,16000001.0,6 to 10,,0
4376,0,0,0,0,0,0,0,0,1,2019-03-04,2019-03-04,0,511,0,16000001.0,51 to 200,,0
4377,0,0,0,0,0,0,0,0,3,2019-11-11,2019-12-09,28,231,0,16000001.0,1,,0
4378,102,8,6,0,8,1,3,0,12,2019-09-23,2020-02-10,140,168,116,16000001.0,2 to 5,,0
4382,0,0,0,0,0,0,0,0,3,2019-12-23,2020-01-20,28,189,0,16000001.0,6 to 10,,0
4383,0,0,0,0,0,0,0,0,1,2019-08-26,2019-08-26,0,336,0,16000001.0,6 to 10,,0
4385,0,0,0,0,0,0,0,0,2,2019-08-12,2020-02-10,182,168,0,16000001.0,,,0
4386,0,0,0,0,0,0,0,0,1,2019-07-22,2019-07-22,0,371,0,16000001.0,26 to 50,,0
4388,15,1,4,0,3,1,1,0,4,2019-07-15,2020-01-13,182,196,20,16000001.0,1,MANAGEMENT_CONSULTING,0
4389,0,0,0,0,0,0,0,0,1,2020-06-15,2020-06-15,0,42,0,16000001.0,1,,0
4391,0,0,0,0,0,0,0,0,1,2020-04-20,2020-04-20,0,98,0,16000001.0,26 to 50,,0
4394,0,0,0,0,0,0,0,0,1,2020-07-27,2020-07-27,0,0,0,16000001.0,1,,0
4395,0,0,0,0,0,0,0,0,1,2019-12-09,2019-12-09,0,231,0,7850.0,"10,001 or more",Manufacturing & Wholesale,0
4396,0,0,0,0,0,0,0,0,1,2020-03-16,2020-03-16,0,133,0,7850.0,"10,001 or more",Manufacturing & Wholesale,0
4401,0,0,0,0,0,0,0,0,1,2020-03-23,2020-03-23,0,126,0,16000001.0,201 to 1000,,0
4402,0,0,0,0,0,0,0,0,1,2019-05-06,2019-05-06,0,448,0,16000001.0,1,,0
4403,0,0,0,0,0,0,0,0,1,2020-05-25,2020-05-25,0,63,0,16000001.0,,,0
4404,231,18,4,0,13,4,3,0,23,2019-11-25,2020-06-22,210,35,253,16000001.0,2 to 5,,0
4406,6,0,0,2,2,0,0,1,11,2019-02-11,2019-05-20,98,434,8,686397.0,26 to 50,FINANCIAL_SERVICES,0
4408,0,0,0,0,0,0,0,0,1,2020-02-03,2020-02-03,0,175,0,16000001.0,2 to 5,,0
4409,1,0,0,0,1,0,0,0,1,2020-02-10,2020-02-10,0,168,1,16000001.0,,,0
4411,7,0,0,0,1,0,0,0,2,2020-03-23,2020-04-20,28,98,7,16000001.0,2 to 5,,0
4412,1,0,0,0,1,0,0,0,2,2019-01-07,2019-05-13,126,441,1,,,,0
4414,0,0,0,0,0,0,0,0,1,2020-02-24,2020-02-24,0,154,0,16000001.0,1,,0
4415,0,3,6,0,0,1,1,0,1,2019-09-09,2019-09-09,0,322,9,16000001.0,,,0
4416,0,0,0,0,0,0,0,0,1,2020-03-02,2020-03-02,0,147,0,16000001.0,,,0
4420,329,11,0,3,22,5,0,2,16,2020-03-02,2020-07-13,133,14,343,1618399.0,2 to 5,,0
4421,458,201,88,0,51,23,24,0,10,2020-04-27,2020-07-27,91,0,747,16000001.0,201 to 1000,Business Consulting,0
4424,0,0,0,0,0,0,0,0,2,2020-01-13,2020-01-20,7,189,0,16000001.0,2 to 5,,0
4425,0,0,0,0,0,0,0,0,11,2019-08-12,2020-02-17,189,161,0,16000001.0,1,,0
4426,0,0,0,0,0,0,0,0,1,2019-04-29,2019-04-29,0,455,0,16000001.0,2 to 5,,0
4427,0,0,0,0,0,0,0,0,2,2019-04-08,2019-04-29,21,455,0,16000001.0,6 to 10,,0
4429,0,0,0,0,0,0,0,0,1,2020-05-18,2020-05-18,0,70,0,16000001.0,2 to 5,,0
4431,0,0,0,0,0,0,0,0,2,2019-03-18,2019-04-22,35,462,0,3342941.0,11 to 25,,0
4432,0,0,0,0,0,0,0,0,3,2019-01-07,2019-05-13,126,441,0,16000001.0,1001 to 10000,COMPUTER_SOFTWARE,0
4435,2,0,0,0,1,0,0,0,3,2019-04-22,2019-11-18,210,252,2,16000001.0,2 to 5,,0
4436,4552,334,5779,192,353,122,288,90,72,2019-01-07,2020-07-27,567,0,10857,531482.0,2 to 5,HOSPITALITY,0
4438,114,226,48,0,6,6,4,0,6,2020-02-10,2020-03-16,35,133,388,16000001.0,,,0
4439,0,0,0,0,0,0,0,0,3,2019-04-29,2020-06-01,399,56,0,2585871.0,6 to 10,MARKETING_AND_ADVERTISING,0
4440,0,0,0,0,0,0,0,0,1,2020-06-01,2020-06-01,0,56,0,758864.0,6 to 10,,0
4441,2,0,2,0,1,0,2,0,16,2019-09-23,2020-07-20,301,7,4,16000001.0,6 to 10,,0
4442,0,0,0,0,0,0,0,0,1,2020-04-20,2020-04-20,0,98,0,16000001.0,1,,0
4444,0,0,0,0,0,0,0,0,3,2019-04-22,2019-05-20,28,434,0,16000001.0,,,0
4447,201,3,1,0,3,1,1,0,4,2019-10-14,2020-01-20,98,189,205,16000001.0,2 to 5,,0
4448,0,0,0,0,0,0,0,0,2,2019-02-11,2019-02-18,7,525,0,16000001.0,51 to 200,,0
4451,0,0,0,0,0,0,0,0,2,2020-07-06,2020-07-13,7,14,0,16000001.0,2 to 5,,0
4453,0,0,0,0,0,0,0,0,1,2019-11-25,2019-11-25,0,245,0,16000001.0,,,0
4454,0,0,0,0,0,0,0,0,1,2020-02-10,2020-02-10,0,168,0,16000001.0,1001 to 10000,,0
4455,0,0,0,0,0,0,0,0,2,2020-01-06,2020-01-20,14,189,0,16000001.0,1001 to 10000,,0
4456,3,2,0,0,2,2,0,0,2,2020-04-20,2020-04-27,7,91,5,54177.0,51 to 200,,0
4457,6,0,0,0,1,0,0,0,1,2019-03-18,2019-03-18,0,497,6,16000001.0,1,,0
4458,0,1,0,1,0,1,0,1,4,2019-12-09,2020-04-27,140,91,2,16000001.0,2 to 5,,0
4459,1,0,0,0,1,0,0,0,1,2020-01-20,2020-01-20,0,189,1,143871.0,1001 to 10000,Technology - Software,0
4460,0,0,0,0,0,0,0,0,3,2020-04-27,2020-07-27,91,0,0,6196434.0,6 to 10,,0
4461,5,0,12,0,1,0,1,0,2,2019-06-03,2019-06-10,7,413,17,7564186.0,201 to 1000,,0
4462,0,0,0,0,0,0,0,0,2,2019-11-11,2019-12-02,21,238,0,16000001.0,2 to 5,,0
4463,9,2,0,0,2,1,0,0,10,2019-09-16,2020-07-20,308,7,11,10751072.0,6 to 10,,0
4464,201,179,123,0,29,23,21,0,34,2019-09-30,2020-07-20,294,7,503,2515234.0,26 to 50,Consulting/Advisory,0
4465,0,0,0,0,0,0,0,0,1,2019-06-17,2019-06-17,0,406,0,7083638.0,51 to 200,,0
4468,3,0,0,0,1,0,0,0,1,2019-11-25,2019-11-25,0,245,3,16000001.0,,,0
4469,0,0,0,0,0,0,0,0,3,2019-02-11,2019-10-07,238,294,0,16000001.0,2 to 5,,0
4470,1,0,0,0,1,0,0,0,1,2019-12-23,2019-12-23,0,217,1,16000001.0,2 to 5,,0
4472,1,0,0,0,1,0,0,0,1,2020-01-13,2020-01-13,0,196,1,619.0,201 to 1000,COMPUTER_SOFTWARE,0
4473,1,0,0,3,1,0,0,1,3,2019-06-17,2020-01-06,203,203,4,16000001.0,1,,0
4474,1,0,0,0,1,0,0,0,1,2019-08-26,2019-08-26,0,336,1,3569543.0,201 to 1000,,0
4476,0,0,0,0,0,0,0,0,1,2019-06-10,2019-06-10,0,413,0,16000001.0,,,0
4477,3,0,0,0,2,0,0,0,2,2020-05-18,2020-06-15,28,42,3,16000001.0,,,0
4478,1,1,0,0,1,1,0,0,2,2019-02-18,2019-12-09,294,231,2,7894631.0,2 to 5,,0
4482,94,0,0,0,8,0,0,0,4,2020-07-06,2020-07-27,21,0,94,16000001.0,2 to 5,,0
4483,250,522,14,0,11,10,5,0,13,2020-03-16,2020-07-27,133,0,786,16000001.0,6 to 10,MARKET_RESEARCH,0
4485,0,0,0,0,0,0,0,0,1,2020-03-09,2020-03-09,0,140,0,16000001.0,1001 to 10000,AIRLINES_AVIATION,0
4486,0,0,0,0,0,0,0,0,3,2019-12-30,2020-01-27,28,182,0,5500696.0,6 to 10,,0
4487,0,0,0,0,0,0,0,0,1,2020-04-20,2020-04-20,0,98,0,16000001.0,,,0
4488,0,0,0,0,0,0,0,0,2,2020-02-24,2020-03-02,7,147,0,137502.0,1001 to 10000,Heath Care (Products or Services),0
4489,0,0,0,0,0,0,0,0,1,2019-04-29,2019-04-29,0,455,0,4993949.0,6 to 10,MARKETING_AND_ADVERTISING,0
4492,0,0,0,0,0,0,0,0,1,2019-06-10,2019-06-10,0,413,0,16000001.0,201 to 1000,,0
4493,0,0,0,0,0,0,0,0,13,2020-05-04,2020-07-27,84,0,0,5247230.0,,,0
4495,8,0,4,0,1,0,1,0,2,2019-02-11,2019-09-23,224,308,12,16000001.0,2 to 5,,0
4496,0,58,0,0,0,2,0,0,2,2020-06-15,2020-06-22,7,35,58,16000001.0,6 to 10,FOOD_BEVERAGES,0
4498,0,0,0,0,0,0,0,0,1,2019-11-11,2019-11-11,0,259,0,16000001.0,,,0
4499,0,0,0,0,0,0,0,0,2,2019-06-10,2019-09-09,91,322,0,16000001.0,,,0
4504,19,49,0,0,1,2,0,0,3,2020-01-06,2020-03-16,70,133,68,16000001.0,1,,0
4506,7,1,1,0,1,1,1,0,7,2019-04-22,2020-02-03,287,175,9,5425356.0,6 to 10,INDUSTRIAL_AUTOMATION,0
4507,0,0,0,0,0,0,0,0,4,2019-07-01,2020-02-10,224,168,0,16000001.0,,,0
4509,0,1,0,0,0,1,0,0,2,2019-06-03,2019-07-15,42,378,1,16000001.0,2 to 5,,0
4511,1,0,6,0,1,0,1,0,2,2019-08-05,2019-08-26,21,336,7,16000001.0,6 to 10,RELIGIOUS_INSTITUTIONS,0
4513,30,30,0,0,2,2,0,0,4,2019-10-21,2019-12-30,70,210,60,5539225.0,51 to 200,MARKETING_AND_ADVERTISING,0
4514,19,0,0,5,6,0,0,2,8,2020-02-24,2020-07-27,154,0,24,16000001.0,6 to 10,,0
4516,5,0,0,0,1,0,0,0,3,2019-09-02,2019-09-23,21,308,5,16000001.0,1,,0
4517,0,0,0,0,0,0,0,0,1,2019-08-19,2019-08-19,0,343,0,16000001.0,2 to 5,,0
4518,532,6,0,0,7,2,0,0,5,2019-03-25,2019-05-06,42,448,538,6794576.0,26 to 50,,0
4521,0,0,0,0,0,0,0,0,1,2020-06-08,2020-06-08,0,49,0,16000001.0,2 to 5,,0
4522,1,1,1,0,1,1,1,0,1,2019-09-16,2019-09-16,0,315,3,2741402.0,51 to 200,,0
4524,2,0,0,0,1,0,0,0,3,2019-01-14,2019-05-06,112,448,2,16000001.0,,,0
4526,0,0,0,0,0,0,0,0,1,2020-05-11,2020-05-11,0,77,0,16000001.0,11 to 25,,0
4527,0,0,0,0,0,0,0,0,4,2019-02-18,2019-09-02,196,329,0,16000001.0,6 to 10,,0
4528,0,0,0,0,0,0,0,0,2,2019-08-05,2019-08-19,14,343,0,4376916.0,26 to 50,,0
4529,0,0,0,0,0,0,0,0,1,2019-01-14,2019-01-14,0,560,0,215229.0,201 to 1000,,0
4530,0,0,0,0,0,0,0,0,1,2020-02-24,2020-02-24,0,154,0,16000001.0,2 to 5,,0
4531,0,0,0,0,0,0,0,0,1,2019-11-11,2019-11-11,0,259,0,16000001.0,6 to 10,,0
4532,0,1,0,0,0,1,0,0,1,2019-03-11,2019-03-11,0,504,1,16000001.0,6 to 10,,0
4533,2,0,0,0,1,0,0,0,1,2019-10-07,2019-10-07,0,294,2,16000001.0,,,0
4534,6,0,0,0,1,0,0,0,2,2019-02-18,2020-02-24,371,154,6,4319652.0,1001 to 10000,,0
4535,0,0,0,0,0,0,0,0,1,2019-08-26,2019-08-26,0,336,0,6408120.0,6 to 10,,0
4539,1,0,0,0,1,0,0,0,1,2019-07-08,2019-07-08,0,385,1,16000001.0,1,,0
4540,0,0,0,0,0,0,0,0,1,2020-06-22,2020-06-22,0,35,0,16000001.0,201 to 1000,Non-Profit/Educational Institution,0
4541,0,0,0,0,0,0,0,0,1,2020-06-08,2020-06-08,0,49,0,105151.0,51 to 200,ONLINE_MEDIA,0
4542,0,0,0,0,0,0,0,0,1,2020-04-06,2020-04-06,0,112,0,368863.0,1001 to 10000,,0
4543,4,2,0,0,1,1,0,0,1,2019-03-11,2019-03-11,0,504,6,2328461.0,11 to 25,,0
4545,0,0,0,0,0,0,0,0,1,2019-06-03,2019-06-03,0,420,0,6523333.0,11 to 25,,0
4547,0,0,0,0,0,0,0,0,1,2020-06-01,2020-06-01,0,56,0,16000001.0,2 to 5,,0
4550,0,0,0,0,0,0,0,0,6,2019-03-18,2019-05-06,49,448,0,16000001.0,26 to 50,,0
4551,0,0,0,0,0,0,0,0,1,2020-04-06,2020-04-06,0,112,0,16000001.0,2 to 5,,0
4552,0,0,0,0,0,0,0,0,1,2019-10-07,2019-10-07,0,294,0,878208.0,26 to 50,,0
4553,1,0,0,4,1,0,0,3,3,2020-04-27,2020-06-22,56,35,5,4601987.0,6 to 10,,0
4554,1,0,0,0,1,0,0,0,1,2020-03-16,2020-03-16,0,133,1,16000001.0,2 to 5,PHOTOGRAPHY,0
4557,0,0,0,0,0,0,0,0,2,2020-07-13,2020-07-20,7,7,0,16000001.0,1,,0
4561,0,0,0,0,0,0,0,0,1,2020-06-29,2020-06-29,0,28,0,16000001.0,,,0
4562,31,0,0,0,7,0,0,0,6,2019-02-04,2019-10-28,266,273,31,16000001.0,2 to 5,,0
4564,0,0,0,0,0,0,0,0,1,2019-06-24,2019-06-24,0,399,0,339729.0,51 to 200,EDUCATION_MANAGEMENT,0
4565,345,9,12,63,42,7,2,26,47,2019-06-03,2020-07-13,406,14,429,16000001.0,,,0
4567,0,0,0,0,0,0,0,0,1,2019-11-18,2019-11-18,0,252,0,16000001.0,1001 to 10000,Non-Profit/Educational Institution,0
4569,0,0,0,0,0,0,0,0,1,2019-11-25,2019-11-25,0,245,0,7805422.0,1,,0
